CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES
C15882,47.162463,0.909091,1276.72
C15883,525.918697,0.909091,522.2
C15885,2466.452707,1,118.72
C15886,1184.120178,1,69.49
C15887,1084.649802,1,0
C15888,1414.422361,1,90.03
C15889,79.470417,0.727273,601.84
C15890,170.086639,0.909091,1218.11
C15891,585.537233,1,178
C15892,124.506347,1,1194.54
C15893,7834.073316,1,239.58
C15894,1079.097023,1,247.44
C15895,1761.69297,1,0
C15896,1874.572121,1,0
C15897,10243.14763,1,0
C15898,812.317275,1,404.91
C15899,511.825603,0.909091,362.48
C15900,1427.42297,1,61
C15901,4932.396527,1,0
C15902,275.470825,1,2967.42
C15903,55.539236,0.909091,201.27
C15904,403.816601,0.9,3431
C15905,1799.320009,1,0
C15906,1821.024103,1,0
C15907,0.892901,0.363636,492
C15908,1267.621753,1,107.05
C15909,1201.204437,1,117.89
C15910,1343.200147,1,848.53
C15912,626.359675,1,2102.13
C15913,644.987222,0.714286,0
C15914,1474.532261,1,106
C15915,6241.937842,1,0
C15916,11.566281,1,148.56
C15917,741.05358,1,0
C15918,48.660932,1,651.08
C15919,1139.691004,1,117
C15920,1207.465786,1,125
C15921,3160.087236,1,0
C15922,1184.723988,0.636364,373.44
C15923,561.346036,1,4430.12
C15924,0,0,1021.56
C15925,3200.184366,1,0
C15926,408.724408,1,89.39
C15927,18.98265,0.272727,327.37
C15928,986.828539,1,417.25
C15929,3144.690403,1,865.94
C15930,202.08047,1,190.96
C15931,371.896615,1,332
C15932,4450.957226,1,8445.96
C15933,2754.041187,1,132
C15934,17.245539,0.636364,19.5
C15935,4940.113918,1,814.66
C15936,1826.387864,1,0
C15937,793.213204,1,1011.16
C15938,983.363407,1,275.06
C15939,473.807764,0.818182,546.94
C15940,4060.33426,1,1007.27
C15941,3007.035526,1,209.02
C15943,51.640761,1,453.24
C15944,1.864427,0.090909,0
C15945,57.657781,0.818182,587.25
C15946,1876.872139,1,0
C15947,1496.172117,1,0
C15948,3120.25648,1,339.96
C15949,0,0,102.72
C15950,4646.574386,1,773.22
C15951,6223.173969,1,0
C15952,269.816561,0.636364,1965.95
C15953,1851.622011,1,200
C15954,10.334498,0.272727,62.36
C15955,434.729411,0.545455,1486.5
C15956,5938.788939,1,3394.94
C15957,766.491179,1,799.92
C15958,4735.107991,1,0
C15959,1530.29332,0.8,256.69
C15960,261.946133,0.909091,1215.64
C15961,0.288293,0.090909,0
C15962,1922.172543,1,0
C15963,1101.328772,0.727273,0
C15965,1459.534846,1,0
C15966,2882.431664,1,0
C15967,396.890847,1,3943.97
C15968,866.363389,1,4127.83
C15969,434.932876,1,933.8
C15970,3830.916541,1,4065.66
C15971,36.412211,0.545455,343.56
C15972,69.722927,0.818182,947.72
C15973,45.160837,0.727273,0
C15974,1295.733461,1,705.84
C15975,2421.144942,1,2685.48
C15976,212.306148,0.181818,0.7
C15977,2716.981814,1,0
C15978,2837.833628,1,5541.87
C15979,7.310526,0.727273,70
C15980,4322.806448,1,220.5
C15981,1105.969915,1,0
C15982,994.231031,1,487.6
C15983,11.896546,0.363636,86
C15984,1114.38403,1,1956.43
C15985,860.268175,1,0
C15986,4389.759633,1,473.74
C15987,4672.628863,1,483.02
C15988,1649.174527,1,0
C15989,179.765708,1,1628.62
C15990,406.707189,1,0
C15991,323.801713,0.333333,0
C15992,170.49564,0.636364,2581.01
C15993,8038.893195,1,0
C15994,649.896506,1,4919.76
C15995,4081.115283,1,1133.98
C15996,2551.808695,1,179.9
C15997,4.652161,0.727273,398.64
C15998,2569.237357,1,0
C15999,338.310239,1,2855.04
C16000,1541.047251,1,100
C16001,2886.330537,1,0
C16002,2659.823914,1,3384.83
C16003,428.532479,1,0
C16004,579.57472,0.909091,1337.5
C16005,7969.504857,1,0
C16007,350.306089,0.333333,0
C16008,1150.307564,1,1189.04
C16009,1613.502125,1,65.6
C16010,1906.67771,1,486.27
C16011,399.988157,1,5277.77
C16012,1196.183155,0.909091,166.8
C16013,89.165814,0.833333,724
C16014,4707.223656,1,896.46
C16015,1111.811966,1,0
C16016,517.574276,1,4235.28
C16017,1783.266003,1,129.05
C16018,5429.372649,1,493.1
C16019,92.007959,1,1265.58
C16020,5172.929286,1,3030.33
C16021,33.04593,1,204.24
C16022,645.515371,1,756
C16023,23.249635,0.545455,307.4
C16024,3967.453587,1,10148.7
C16025,177.696201,1,2799.53
C16026,204.61438,0.818182,1410.6
C16028,312.928384,1,0
C16029,3.956222,0.090909,480.01
C16030,1984.636464,1,0
C16031,282.070933,1,1926.19
C16032,18.306211,0.272727,162.01
C16033,2092.156291,1,1372.81
C16034,239.055052,0.818182,892.4
C16035,478.530825,1,0
C16036,1585.763627,0.625,85.69
C16037,50.82451,1,456
C16038,113.36255,1,1160.35
C16039,12.683677,0.363636,31.68
C16040,1.632453,0.363636,1985.62
C16041,26.96054,0.636364,157.45
C16042,86.793633,1,387.41
C16043,13.230057,0.545455,112.21
C16045,2389.347926,1,382.5
C16046,2306.682105,1,280
C16047,1817.71659,1,2490.07
C16048,21.494012,0.545455,417
C16049,368.980661,1,1516.42
C16050,2408.162021,1,0
C16051,16.135672,0.636364,50
C16052,20.447524,0.727273,306.99
C16053,5589.888793,1,454.36
C16054,817.059154,0.636364,0
C16055,94.02407,0.636364,1099.5
C16056,2755.195444,1,1640.29
C16057,540.691281,1,0
C16058,2713.833113,1,317.62
C16059,2932.111796,1,346.32
C16060,2643.019532,1,554.38
C16061,1196.364009,1,0
C16062,2.463995,0.363636,165.8
C16063,535.278586,1,704.72
C16064,5.404443,0.5,194
C16065,1113.954035,1,87.09
C16066,212.25194,1,0
C16067,2610.433432,1,512.5
C16068,424.809549,1,1130
C16069,1632.895642,1,0
C16070,483.402486,0.777778,2723.47
C16071,1448.6877,1,266.52
C16072,50.044687,0.555556,658.96
C16073,80.513636,1,588.2
C16074,2963.381127,1,535.97
C16075,3371.213454,0.888889,75
C16076,56.060327,0.181818,13.69
C16077,636.20672,1,1514.8
C16078,854.166159,1,567.68
C16079,13777.37772,1,0
C16080,912.912728,0.857143,0
C16081,1694.655764,1,0
C16082,1157.305572,1,0
C16083,1201.62361,1,55.4
C16084,1832.521787,1,0
C16085,2912.739062,1,860
C16086,432.109743,1,334.48
C16087,1827.688454,1,137.55
C16088,92.239093,0.909091,1525.1
C16089,2.11508,0.181818,50
C16090,1082.436807,1,0
C16091,325.038037,1,512.16
C16092,1700.753811,1,0
C16093,3136.079106,1,555
C16094,0,0,9.28
C16095,319.696908,1,3884.19
C16096,116.418751,1,1176
C16097,170.019011,0.5,266.6
C16098,1679.952713,1,585.39
C16099,1476.16609,1,0
C16100,4611.724712,1,0
C16101,1039.408368,1,3838.7
C16102,2813.134224,0.818182,8834.96
C16103,245.115749,0.875,2690.62
C16104,2525.683344,1,0
C16105,112.01654,0.636364,825
C16106,121.117428,0.909091,968.64
C16107,299.030773,1,805.8
C16108,2968.476388,1,185.1
C16109,3027.570865,1,0
C16110,6245.256644,1,539.55
C16111,394.643543,0.545455,3770.05
C16112,617.413726,1,0
C16113,765.109593,1,0
C16114,2583.247881,1,1337.35
C16115,1146.669364,1,439.08
C16116,757.470201,1,118.7
C16117,1253.188317,1,320.34
C16118,5058.299635,1,968.43
C16119,296.905944,1,43.25
C16120,1084.652647,1,0
C16121,237.198442,1,1166.68
C16122,1636.518315,1,542.47
C16123,1213.551338,1,941.39
C16124,468.851415,1,0
C16125,252.717781,1,463.34
C16126,954.431507,1,1334.7
C16127,18.105265,1,244.92
C16128,53.583548,0.818182,553.85
C16129,1275.142146,1,454.72
C16130,151.912258,1,2216.21
C16131,192.942944,1,1963.25
C16132,64.152423,0.818182,487
C16133,954.060867,1,279.76
C16134,6022.224462,1,0
C16135,1631.385579,1,0
C16136,3803.969016,1,0
C16137,1084.912729,1,661.49
C16138,4230.023512,1,5755.93
C16139,2705.899439,1,0
C16140,1044.878512,1,0
C16141,1944.394136,1,575.88
C16142,44.694228,0.818182,788.99
C16143,538.468542,1,0
C16144,394.423256,1,434.25
C16145,64.180193,0.727273,602.2
C16146,333.085021,0.636364,980
C16147,4663.039011,1,3908.26
C16148,2589.824766,1,0
C16149,719.592571,0.727273,124.13
C16150,1473.542308,1,240.02
C16151,1359.527692,1,92.1
C16153,208.039434,1,684.2
C16154,330.673765,1,33.44
C16155,867.938337,0.363636,0
C16157,9376.987835,1,0
C16158,1236.088709,1,0
C16159,288.350729,1,296.16
C16160,1776.088454,1,117
C16161,4383.571529,1,0
C16162,788.425212,1,94.38
C16163,440.161534,1,365
C16164,1994.005447,1,0
C16165,427.186194,1,3305.33
C16166,137.507638,1,0
C16167,1546.414616,0.909091,0
C16168,222.478614,1,2360.7
C16169,4420.564706,1,0
C16171,46.290578,1,553.18
C16172,1649.383354,1,2138.34
C16173,5481.094936,1,249.75
C16174,292.176394,1,400.04
C16175,701.345445,1,70.98
C16176,101.936878,1,888.96
C16177,2112.383095,1,0
C16178,2136.215769,1,1846.03
C16179,1446.080403,1,0
C16180,745.342323,1,49.25
C16181,3249.347926,1,438.12
C16182,37.324758,0.166667,0
C16184,1.956658,0.272727,393.71
C16185,2859.393734,1,0
C16186,1070.59508,1,0
C16187,969.583332,1,0
C16188,4.930929,0.444444,189.72
C16189,493.557307,0.909091,1653.34
C16190,214.592814,0.363636,0
C16191,4348.546906,1,3198.15
C16192,1986.566642,0.875,551.06
C16193,825.207867,0.8,0
C16194,18.906225,0.272727,143.73
C16195,525.3186,0.9,1604.97
C16196,26.969302,1,417.7
C16197,197.931794,1,1946.25
C16198,4507.000722,1,7394.18
C16199,2481.696036,1,1326.09
C16200,1978.669021,1,1224.01
C16201,0,0,54
C16202,481.807171,0.909091,2331.4
C16203,1096.991698,1,1567.12
C16204,600.140869,0.875,3488.01
C16205,214.699856,1,440.44
C16206,71.160989,1,317.1
C16207,1779.435899,1,0
C16208,204.166295,1,2630.52
C16209,1120.057407,1,417.72
C16210,5366.532372,1,5251.08
C16212,281.079293,1,4723.84
C16213,18.810493,0.363636,0
C16214,2526.089973,1,3074.81
C16215,0,0,240.1
C16216,2660.23788,1,0
C16217,6495.510054,1,716.76
C16218,1806.895078,1,223.6
C16219,7.314379,0.272727,448.74
C16220,5005.774991,1,4837.22
C16221,828.913072,1,2827.49
C16222,1363.93317,1,74
C16223,0,0,0
C16224,463.071288,1,0
C16225,1764.972148,1,95.44
C16226,2490.340771,1,2197.28
C16227,462.340941,1,125
C16228,418.937604,1,1166.24
C16229,387.967458,1,944.49
C16230,87.217542,0.727273,205.46
C16231,236.264094,1,1949.62
C16232,550.50988,1,194.03
C16233,951.309137,1,137.03
C16234,158.038938,1,1780.83
C16235,327.576438,0.545455,2352.24
C16236,2677.340611,1,1443.89
C16237,2444.389258,1,0
C16238,1226.561937,0.857143,360
C16239,759.198024,1,1769.79
C16240,1066.830615,1,509.94
C16241,179.29326,0.272727,217.77
C16242,0,0,181
C16243,91.011429,0.636364,1023.55
C16244,624.717922,0.857143,0
C16245,5478.956337,1,0
C16246,1363.414177,1,0
C16247,5063.070919,1,2742.33
C16248,98.46389,0.909091,1206.38
C16249,9749.239122,1,1552.63
C16250,677.26162,0.666667,0
C16251,1540.337706,1,551.62
C16252,528.095171,1,868.74
C16253,1095.420541,0.9,806.37
C16254,42.443032,0.272727,0
C16255,2244.345037,1,2969.3
C16256,11.567196,0.454545,116.97
C16257,41.13959,0.909091,235
C16258,83.442168,1,0
C16259,1096.228243,1,313.38
C16260,173.075416,0.2,0
C16261,250.758639,1,1274.55
C16262,118.46707,1,1643.85
C16263,37.765185,0.75,158.64
C16264,4962.753828,1,618.4
C16265,2006.793571,1,485.92
C16266,16.167257,1,171.9
C16267,1343.394224,1,2604.52
C16268,481.20549,1,1520.98
C16269,1132.798883,1,411.24
C16270,398.65758,1,1331.25
C16271,1103.861429,1,714
C16272,6.840439,0.285714,74.4
C16273,857.712196,1,1224
C16274,50.682705,0.909091,434.6
C16275,415.27608,0.454545,191.34
C16276,2075.314278,1,588.67
C16277,2507.16412,0.818182,0
C16278,91.623484,0.7,179.8
C16279,122.124272,1,1052.96
C16280,746.9786,1,2341.08
C16281,756.887956,0.727273,178
C16282,3176.980384,1,1079.25
C16283,3506.489102,1,0
C16284,411.172634,1,2355.24
C16285,1827.647786,1,596.64
C16286,58.239998,1,556.93
C16287,2113.0036,0.6,0
C16288,2771.640602,1,0
C16289,1194.885664,1,365.5
C16290,2339.150068,1,502.63
C16291,2043.78838,1,0
C16292,150.580574,0.818182,2697.86
C16293,14.042241,1,92.16
C16294,1420.727073,1,0
C16295,2560.74396,0.9,110.25
C16296,540.020858,1,612.23
C16297,1621.219401,1,98.4
C16298,460.56625,1,864.61
C16299,267.668693,1,2518.37
C16300,2279.807594,0.909091,0
C16301,1420.065008,1,0
C16302,41.011184,1,1314.75
C16303,5204.383263,0.9,0
C16304,778.393346,1,1854.3
C16305,638.772385,1,2093.15
C16306,1455.736956,1,1171.88
C16307,156.348232,0.454545,2214.87
C16308,7.331662,0.090909,90.66
C16309,1978.442957,1,35.94
C16310,605.203304,1,1279.5
C16311,3855.225836,1,0
C16312,2503.438106,1,2001.69
C16313,4028.03648,1,35
C16314,2368.013568,1,0
C16315,1299.904896,0.888889,0
C16316,2369.29723,1,1020.53
C16317,4417.192123,1,1149.52
C16318,1370.317105,1,1389.28
C16319,53.284869,1,571.32
C16320,47.274973,0.727273,639
C16321,9.910791,0.545455,215.26
C16322,1729.618796,1,3533.46
C16323,21.542924,1,0
C16324,881.358988,1,4681.26
C16325,4.596178,0.090909,554.16
C16326,1258.165394,1,2821.76
C16327,547.484638,0.909091,1225.96
C16328,3215.080388,1,410.24
C16329,1328.483504,0.909091,1507.26
C16330,1603.991792,1,0
C16331,82.414018,1,219.24
C16332,6643.187445,1,202.69
C16333,161.576879,0.909091,194
C16334,17.820255,0.545455,123.72
C16335,1060.022249,1,200.51
C16336,2446.41139,1,1915.65
C16337,2212.921154,1,52.9
C16338,1484.221941,1,52.83
C16339,2161.715499,0.875,0
C16340,56.798467,1,93.1
C16341,4183.825982,1,490.61
C16342,37.890131,1,483.3
C16343,4198.61809,0.727273,17.3
C16345,932.153207,1,572.64
C16346,2905.496627,1,1390.48
C16347,82.706999,1,367.67
C16348,3504.329825,1,5313.2
C16349,77.087831,0.363636,311.81
C16350,3.535385,0.363636,53.95
C16351,933.072519,1,12.4
C16352,295.680572,1,0
C16353,5314.739322,1,0
C16354,1531.486784,1,956.56
C16355,1196.869653,1,117.24
C16356,4755.943819,1,3785.85
C16357,970.862162,1,563.82
C16358,2652.663225,1,331.81
C16359,1535.201834,1,0
C16360,1672.711195,1,0
C16361,595.870472,0.818182,990
C16362,1035.549686,1,624
C16363,1043.114756,1,599.92
C16364,3155.155315,1,0
C16365,1051.38615,1,416.6
C16366,8.95956,0.363636,51.36
C16367,556.857438,1,21.9
C16369,1276.819142,1,710.2
C16370,1607.609771,1,0
C16371,3006.295536,1,1430.24
C16372,502.236778,1,603.46
C16373,1610.282389,1,0
C16374,44.444599,1,374.81
C16375,1313.003662,0.888889,810.27
C16376,1433.699563,1,50
C16377,2522.93846,1,394.48
C16378,4926.540711,1,226.63
C16379,987.853328,1,2599.42
C16380,344.288226,1,146.75
C16381,2336.510738,1,666.64
C16382,1132.661616,1,175
C16383,1969.414463,1,1322.06
C16384,1142.909141,0.9,0
C16385,3269.961382,1,0
C16386,226.684073,1,672.48
C16387,635.358243,0.4,250
C16388,629.744788,0.363636,354.5
C16389,683.357929,1,5105.17
C16390,857.767403,1,639.56
C16391,71.480312,0.727273,1178.64
C16392,5719.149672,1,1611.04
C16393,10.954457,0.125,0
C16394,1049.109012,1,200.02
C16395,94.106762,0.454545,1063.22
C16396,7845.126724,1,396
C16397,131.271213,1,147.26
C16398,38.316222,0.272727,436.75
C16399,857.313072,1,139.16
C16400,4.256664,0.181818,31.25
C16401,1912.125318,1,518.04
C16402,71.310815,0.090909,0
C16403,108.889031,1,1145.85
C16404,3.992758,0.666667,0
C16405,7.456966,0.272727,4.8
C16406,51.293355,1,459.69
C16407,637.379659,1,37.62
C16408,472.975295,1,0
C16409,770.11922,0.857143,0
C16410,1155.9765,1,0
C16411,2664.926838,1,1229.62
C16412,281.736996,1,1100.19
C16414,400.462305,1,0
C16415,1785.562094,1,0
C16416,562.145229,1,1872.51
C16417,7.777595,0.454545,66.25
C16418,5032.709807,1,0
C16419,2462.416736,1,1207.3
C16421,330.707721,0.545455,56.4
C16422,1472.378275,1,0
C16423,31.269893,1,224.81
C16424,279.225789,1,2800.12
C16425,347.997266,0.454545,0
C16426,3405.813447,1,0
C16427,492.040223,1,17
C16428,127.992071,0.545455,593
C16429,26.639906,1,251.19
C16430,4169.458982,1,0
C16431,95.517105,0.818182,1305.72
C16432,2261.132204,0.888889,0
C16433,1930.900813,0.909091,5616.07
C16434,2936.600083,1,0
C16435,475.826042,1,950
C16436,145.085902,1,1284.74
C16437,2392.299552,1,0
C16438,0,0,408.38
C16439,4652.51827,1,4042.41
C16440,1089.351276,1,595.83
C16441,2269.978054,0.909091,0
C16442,75.401255,0.909091,692.94
C16443,40.607669,1,479
C16444,27.498033,1,0
C16445,1253.290131,1,138
C16446,0,0,140.04
C16447,2080.312991,0.888889,25
C16448,965.514081,1,8945.67
C16449,1033.346718,0.875,0
C16450,2277.067891,1,7025.02
C16451,744.083484,1,1096.98
C16452,1305.883623,1,0
C16453,751.22482,1,1000
C16454,2848.442843,1,2148.02
C16455,1765.263223,1,73.8
C16456,47.587585,0.727273,414.8
C16457,3531.167073,0.9,797.5
C16458,45.000015,1,540
C16459,398.403586,1,3658.71
C16460,1394.926414,1,0
C16461,2196.006333,1,666.89
C16462,43.656303,0.909091,2122.98
C16463,8692.806679,1,1022.77
C16464,2276.666051,1,87.51
C16465,4217.472407,1,7311.99
C16466,2578.733343,1,0
C16467,170.569025,1,2368.84
C16468,6557.146926,1,354.27
C16469,4892.213739,1,0
C16470,3.562442,0.454545,735
C16471,4548.940782,1,2095.49
C16472,157.364234,1,1778.92
C16473,1118.610853,1,293.26
C16474,7.146747,0.272727,60
C16475,18.288834,0.636364,0
C16476,162.293507,1,0
C16477,45.095168,1,469.89
C16478,166.761294,1,1831.91
C16479,1818.964688,1,1436.41
C16480,1998.319924,1,5400.64
C16481,1178.607275,1,1014.36
C16482,333.175537,1,0
C16483,1193.644707,1,850.15
C16484,121.663829,1,488.52
C16485,1390.563775,1,0
C16486,4.588899,0.272727,249.96
C16487,3191.334524,1,219.44
C16488,1600.510219,1,0
C16489,448.539091,1,300
C16490,1031.670316,1,1753.25
C16491,135.25122,1,904.55
C16492,435.55396,1,1522.06
C16493,4709.860768,1,0
C16494,2304.470294,1,1201.97
C16495,2506.085855,1,1723.3
C16496,54.055548,0.636364,548.02
C16497,734.77748,0.818182,33.37
C16498,533.512148,1,2243.99
C16499,694.70767,1,0
C16500,305.72029,1,1125.8
C16501,1428.265873,1,1490.63
C16502,0,0,609.21
C16503,834.789126,1,0
C16504,4028.714266,1,3585.75
C16505,2470.787327,1,0
C16506,829.410423,1,3884.68
C16507,36.40909,1,1091.7
C16508,5239.146869,1,57.91
C16509,2369.851759,1,9934.93
C16510,364.150125,1,0
C16511,1671.76708,1,1346.44
C16512,50.571196,0.545455,499.98
C16513,564.36524,1,0
C16514,282.588132,0.727273,170
C16515,42.504303,0.272727,117.62
C16516,1150.269979,1,600
C16517,2415.67887,1,125.45
C16518,10.259525,0.181818,119.8
C16519,1527.826042,1,3191
C16520,66.618088,1,544
C16521,6955.119532,1,0
C16522,971.723256,1,1853.7
C16523,447.563656,0.909091,911.09
C16524,1346.777622,1,1798.15
C16525,1981.113728,1,0
C16526,6398.233171,1,0
C16527,406.939907,1,2615.18
C16528,964.09998,1,1074.96
C16529,108.386507,1,211.9
C16530,413.331088,1,0
C16531,6.395964,0.181818,79
C16532,207.632783,1,45.65
C16533,767.871111,1,1878.51
C16534,1093.027318,1,0
C16535,2714.36271,0.727273,50.62
C16536,2285.604784,1,75
C16537,46.000465,0.818182,531.5
C16538,27.857993,0.636364,352.23
C16539,1756.206467,1,0
C16540,4.686854,0.428571,28.8
C16541,1462.921098,1,609.16
C16542,2786.817229,1,0
C16543,1134.988498,1,935.04
C16544,1316.179352,1,1278.04
C16545,2300.825677,0.875,522.06
C16546,4529.895962,0.727273,0
C16547,1504.980887,1,322.81
C16548,46.981185,0.454545,160
C16549,1552.687961,1,654.16
C16550,2054.983361,1,1058.58
C16551,1097.718192,1,0
C16552,1150.280984,1,450
C16553,4117.751094,1,159.07
C16554,1631.573904,1,112.56
C16555,3060.945154,1,2478.38
C16556,625.144248,1,958.39
C16557,7803.071972,1,1000.55
C16558,75.46203,1,405.84
C16559,287.787967,1,0
C16560,1669.759168,1,200
C16561,113.723132,0.727273,740.82
C16562,1475.485907,1,522.68
C16563,419.727505,1,1945.8
C16564,50.962159,0.454545,803.45
C16565,946.059539,1,10915.37
C16566,1286.787274,1,0
C16567,13.720529,0.454545,1724.77
C16568,3948.776884,1,0
C16569,603.686346,1,397.5
C16570,87.540559,1,885.13
C16571,14.179041,0.545455,119.58
C16572,2333.99188,0.818182,0
C16573,42.045574,1,90
C16574,1155.509859,1,564
C16575,1434.793889,1,467.88
C16576,1406.504164,1,0
C16577,1358.513908,1,0
C16578,372.722601,0.909091,819.7
C16579,3279.867381,0.875,6520
C16580,1963.698617,1,1582.88
C16581,1967.640068,0.909091,264.8
C16583,157.907139,1,499.92
C16584,2184.965504,1,0
C16585,46.103924,0.818182,443.25
C16586,65.11995,0.636364,898.64
C16587,889.955252,1,40
C16588,550.533381,0.714286,0
C16589,221.861874,1,0
C16590,61.268046,0.454545,491.11
C16591,1162.7795,1,757.37
C16592,1338.934027,1,0
C16593,2273.555853,1,329.3
C16594,1248.332959,1,478.32
C16595,6255.078201,1,195.29
C16596,7.14111,0.727273,288
C16597,1959.35945,1,0
C16598,3169.141778,1,435
C16599,1208.300547,0.818182,1855.71
C16600,3271.129597,1,4209.98
C16601,538.768762,0.909091,226.95
C16602,346.425872,1,3463.12
C16603,23.120939,0.545455,282.59
C16604,3746.919031,1,7468.37
C16605,1460.749521,1,2318.21
C16606,3312.514107,1,0
C16607,487.483429,1,1579.12
C16608,33.535261,1,319.98
C16609,6650.001408,1,275.38
C16610,710.811464,0.75,633.87
C16611,453.347636,1,4164.8
C16612,61.463647,0.166667,0
C16613,226.445662,0.909091,0
C16614,1540.478248,1,1494.11
C16615,88.905573,0.727273,537.56
C16616,846.091011,1,2599.2
C16617,326.551854,0.818182,2950.77
C16618,31.870622,0.636364,125.06
C16619,2504.312118,1,8631
C16620,4059.160304,1,256.63
C16621,8929.533392,1,0
C16622,8.59137,0.636364,125
C16623,4.924829,0.272727,65.97
C16625,1906.104266,1,781.43
C16626,1174.088448,1,0
C16627,218.280031,1,939.14
C16628,2990.370585,1,1368
C16629,159.210281,1,247.8
C16630,336.749543,0.818182,3081.69
C16631,12.478094,0.5,217.91
C16632,9110.968989,1,1490.75
C16633,126.622651,0.375,1015.3
C16634,1614.278999,1,554.65
C16635,3173.141048,1,895.92
C16636,5718.507585,1,4717.77
C16637,68.007411,1,488.66
C16638,1486.00963,1,757.6
C16639,276.93292,0.454545,0
C16640,14.983682,0.272727,280
C16641,811.638687,1,0
C16642,1081.672472,1,0
C16643,811.071722,1,208.92
C16644,559.750373,1,622.44
C16645,834.825957,1,0
C16646,2663.506152,1,0
C16647,1396.625608,1,1163.49
C16648,11.725408,0.181818,178
C16650,826.344973,1,108.4
C16651,593.785565,0.909091,1150
C16652,7337.853622,1,0
C16653,1160.451877,0.909091,109.36
C16654,2370.760037,1,94.47
C16655,1141.383705,1,79.87
C16656,1928.254972,0.9,293.26
C16657,11304.51755,1,105.83
C16658,395.722912,1,1837.15
C16659,54.250363,0.8,317.4
C16660,179.362453,0.545455,839.09
C16661,347.928329,1,832.37
